"slide_number_in_experiment","label","Answer.time_in_minutes","trial_type","rt","workerid","response","object","speaker_cond"
10,"bottle_plastic_small",37.4322666666667,"adjective_ordering",17070,19,"
su şişesi","bottle","second_post"
11,"binoculars_big_red",37.4322666666667,"overinformativeness",25518,19,"
binokular","binoculars","second_post"
12,"shorts_dry_green",37.4322666666667,"adjective_ordering",15339,19,"
şort","shorts","second_post"
13,"tie_big_blue",37.4322666666667,"overinformativeness",13841,19,"tye
","tie","second_post"
14,"key_big_gold",37.4322666666667,"overinformativeness",20769,19,"anahtar
","key","second_post"
15,"skirt_big_blue",37.4322666666667,"overinformativeness",21488,19,"üst
","skirt","second_post"
16,"lock_big_gold",37.4322666666667,"overinformativeness",15020,19,"kilit
","lock","second_post"
17,"pencil_long_blue",37.4322666666667,"adjective_ordering",13480,19,"kalem","pencil","second_post"
18,"earring_small_triangular",37.4322666666667,"adjective_ordering",18695,19,"kulak","earring","second_post"
19,"picture_colored_rectangular",37.4322666666667,"adjective_ordering",15314,19,"fotoğraf çerçevesi
","picture","second_post"
20,"woman_old_happy",37.4322666666667,"adjective_ordering",15469,19,"daha yaşlı adam
","woman","second_post"
21,"balloon_big_yellow",37.4322666666667,"overinformativeness",14919,19,"balon
","balloon","second_post"
22,"hair_curly_blonde",37.4322666666667,"adjective_ordering",10930,19,"saç","hair","second_post"
23,"table_metal_high",37.4322666666667,"adjective_ordering",12409,19,"tablo","table","second_post"
24,"shorts_dry_red",37.4322666666667,"adjective_ordering",10799,19,"şort
","shorts","second_post"
25,"knife_big_red",37.4322666666667,"overinformativeness",12040,19,"bıçak
","knife","second_post"
26,"bag_big_blue",37.4322666666667,"overinformativeness",10030,19,"sırt çantası
","bag","second_post"
27,"brush_big_blue",37.4322666666667,"overinformativeness",13640,19,"boya fırçası
","brush","second_post"
28,"button_big_blue",37.4322666666667,"overinformativeness",14815,19,"buton
","button","second_post"
29,"rosary_big_yellow",37.4322666666667,"overinformativeness",18982,19,"Zincir
","rosary","second_post"
30,"scissors_big_green",37.4322666666667,"overinformativeness",29471,19,"sicere
","scissors","second_post"
31,"box_closed_cardboard",37.4322666666667,"adjective_ordering",10221,19,"Kutu
","box","second_post"
32,"tshirt_big_orange",37.4322666666667,"overinformativeness",13229,19,"T gömlek
","tshirt","second_post"
33,"picture_bw_rectangular",37.4322666666667,"adjective_ordering",12618,19,"fotoğraf çerçevesi
","picture","second_post"
34,"scissors_big_blue",37.4322666666667,"overinformativeness",19212,19,"sicere","scissors","second_post"
35,"lipstick_big_pink",37.4322666666667,"overinformativeness",13318,19,"ruj
","lipstick","second_post"
36,"glasses_big_blue",37.4322666666667,"overinformativeness",25879,19,"gözlük
","glasses","second_post"
37,"bottle_plastic_big",37.4322666666667,"adjective_ordering",14610,19,"su şişesi
","bottle","second_post"
38,"glove_big_orange",37.4322666666667,"overinformativeness",26811,19,"parlamalar
","glove","second_post"
39,"spoon_wooden_clean",37.4322666666667,"adjective_ordering",10970,19,"kaşık
","spoon","second_post"
40,"cup_empty_glass",37.4322666666667,"adjective_ordering",29148,19,"cam bardak
","cup","second_post"
41,"pencil_long_black",37.4322666666667,"adjective_ordering",11671,19,"kalem","pencil","second_post"
42,"umbrella_big_blue",37.4322666666667,"overinformativeness",18629,19,"şemsiye
","umbrella","second_post"
43,"lighter_big_white",37.4322666666667,"overinformativeness",19720,19,"çöp","lighter","second_post"
44,"picture_colored_square",37.4322666666667,"adjective_ordering",13130,19,"fotoğraf çerçevesi
","picture","second_post"
45,"mirror_big_white",37.4322666666667,"overinformativeness",18159,19,"yüz aynası
","mirror","second_post"
46,"dress_big_blue",37.4322666666667,"overinformativeness",21789,19,"kız elbise
","dress","second_post"
47,"chair_big_yellow",37.4322666666667,"overinformativeness",13909,19,"masa tezgahı
","chair","second_post"
48,"spoon_metal_dirty",37.4322666666667,"adjective_ordering",9830,19,"kaşık
","spoon","second_post"
49,"pants_big_pink",37.4322666666667,"overinformativeness",14288,19,"kot pantolon
","pants","second_post"
50,"pot_big_green",37.4322666666667,"overinformativeness",11871,19,"sıcak kutu
","pot","second_post"
51,"flower_big_yellow",37.4322666666667,"overinformativeness",15151,19,"güneş çiçeği
","flower","second_post"
52,"button_big_green",37.4322666666667,"overinformativeness",10561,19,"buton
","button","second_post"
53,"earring_small_round",37.4322666666667,"adjective_ordering",9460,19,"kulak
","earring","second_post"
54,"shoe_big_pink",37.4322666666667,"overinformativeness",30650,19,"ayakkabı
","shoe","second_post"
55,"bottle_glass_big",37.4322666666667,"adjective_ordering",13229,19,"su şişesi
","bottle","second_post"
56,"pencil_short_black",37.4322666666667,"adjective_ordering",11261,19,"kalem
","pencil","second_post"
57,"key_big_silver",37.4322666666667,"overinformativeness",10500,19,"anahtar
","key","second_post"
58,"clock_big_yellow",37.4322666666667,"overinformativeness",14589,19,"saat
","clock","second_post"
59,"box_open_wood",37.4322666666667,"adjective_ordering",10551,19,"Kutu","box","second_post"
60,"lock_big_silver",37.4322666666667,"overinformativeness",14029,19,"kilit
","lock","second_post"
61,"shorts_wet_green",37.4322666666667,"adjective_ordering",11648,19,"kısa
","shorts","second_post"
62,"table_metal_low",37.4322666666667,"adjective_ordering",13872,19,"tablo","table","second_post"
63,"ball_big_purple",37.4322666666667,"overinformativeness",13950,19,"yuvarlak","ball","second_post"
64,"tie_big_red",37.4322666666667,"overinformativeness",10560,19,"tye","tie","second_post"
65,"socks_big_green",37.4322666666667,"overinformativeness",32629,19,"shockes","socks","second_post"
66,"woman_young_happy",37.4322666666667,"adjective_ordering",14660,19,"kız","woman","second_post"
67,"ball_big_yellow",37.4322666666667,"overinformativeness",13240,19,"sarı yuvarlak
","ball","second_post"
68,"skirt_big_green",37.4322666666667,"overinformativeness",13750,19,"kız elbise
","skirt","second_post"
69,"dress_big_green",37.4322666666667,"overinformativeness",19870,19,"kız elbise
","dress","second_post"
70,"apple_big_green",37.4322666666667,"overinformativeness",15140,19,"yeşil Elma
","apple","second_post"
71,"table_wood_low",37.4322666666667,"adjective_ordering",56426,19,"tablo
","table","second_post"
72,"umbrella_big_green",37.4322666666667,"overinformativeness",16465,19,"amberla
","umbrella","second_post"
73,"book_big_blue",37.4322666666667,"overinformativeness",10944,19,"kitap","book","second_post"
74,"pepper_big_green",37.4322666666667,"overinformativeness",42999,19,"yeşil biber
","pepper","second_post"
75,"spoon_wooden_dirty",37.4322666666667,"adjective_ordering",10710,19,"kaşık
","spoon","second_post"
76,"shorts_wrinkled_green",37.4322666666667,"adjective_ordering",11659,19,"şort
","shorts","second_post"
77,"lipstick_big_red",37.4322666666667,"overinformativeness",12231,19,"liptics
","lipstick","second_post"
78,"pepper_big_red",37.4322666666667,"overinformativeness",27780,19,"kırmızı soyma kağıt
","pepper","second_post"
79,"hat_big_orange",37.4322666666667,"overinformativeness",13346,19,"kapak
","hat","second_post"
80,"rosary_big_blue",37.4322666666667,"overinformativeness",18966,19,"zincirler
","rosary","second_post"
81,"pants_big_green",37.4322666666667,"overinformativeness",14678,19,"kot pantolon
","pants","second_post"
82,"cup_full_glass",37.4322666666667,"adjective_ordering",14901,19,"Çay","cup","second_post"
83,"car_big_green",37.4322666666667,"overinformativeness",12270,19,"araba
","car","second_post"
84,"shorts_wet_red",37.4322666666667,"adjective_ordering",11050,19,"şort
","shorts","second_post"
85,"bottle_glass_small",37.4322666666667,"adjective_ordering",12180,19,"su şişesi
","bottle","second_post"
86,"cup_empty_metal",37.4322666666667,"adjective_ordering",13500,19,"Çay bardağı
","cup","second_post"
87,"chair_big_blue",37.4322666666667,"overinformativeness",16375,19,"Bank","chair","second_post"
88,"box_open_cardboard",37.4322666666667,"adjective_ordering",11985,19,"Kutu
","box","second_post"
89,"hair_straight_brown",37.4322666666667,"adjective_ordering",10859,19,"saç
","hair","second_post"
90,"tshirt_big_yellow",37.4322666666667,"overinformativeness",20415,19,"tişört","tshirt","second_post"
91,"cat_big_black",37.4322666666667,"overinformativeness",21316,19,"Kara kedi
","cat","second_post"
92,"man_old_bearded",37.4322666666667,"adjective_ordering",16957,19,"yaşlı adam
","man","second_post"
93,"woman_young_sad",37.4322666666667,"adjective_ordering",14363,19,"üzgün kız
","woman","second_post"
94,"socks_big_blue",37.4322666666667,"overinformativeness",13715,19,"şort sho
","socks","second_post"
95,"man_young_bald",37.4322666666667,"adjective_ordering",25476,19,"yaşlı erkek
","man","second_post"
96,"binoculars_big_blue",37.4322666666667,"overinformativeness",12980,19,"pianocular
","binoculars","second_post"
97,"bag_big_red",37.4322666666667,"overinformativeness",13259,19,"sırt çantası
","bag","second_post"
98,"apple_big_red",37.4322666666667,"overinformativeness",13641,19,"elma
","apple","second_post"
99,"clock_big_purple",37.4322666666667,"overinformativeness",13752,19,"saat
","clock","second_post"
100,"flower_big_pink",37.4322666666667,"overinformativeness",14959,19,"çiçek","flower","second_post"
101,"cup_full_metal",37.4322666666667,"adjective_ordering",12016,19,"Çay bardağı
","cup","second_post"
102,"glasses_big_red",37.4322666666667,"overinformativeness",23864,19,"spec","glasses","second_post"
103,"balloon_big_pink",37.4322666666667,"overinformativeness",18455,19,"spec","balloon","second_post"
104,"pot_big_blue",37.4322666666667,"overinformativeness",14449,19,"sıcak kutu
","pot","second_post"
105,"book_big_red",37.4322666666667,"overinformativeness",12541,19,"kitap
","book","second_post"
106,"hat_big_pink",37.4322666666667,"overinformativeness",10525,19,"kapak","hat","second_post"
107,"picture_bw_square",37.4322666666667,"adjective_ordering",12429,19,"fotoğraf çerçevesi
","picture","second_post"
108,"knife_big_blue",37.4322666666667,"overinformativeness",11047,19,"bıçak
","knife","second_post"
109,"spoon_metal_clean",37.4322666666667,"adjective_ordering",11776,19,"kaşık
","spoon","second_post"
110,"earring_big_triangular",37.4322666666667,"adjective_ordering",10594,19,"kulak
","earring","second_post"
111,"glove_big_green",37.4322666666667,"overinformativeness",20485,19,"eldiven
","glove","second_post"
112,"woman_old_sad",37.4322666666667,"adjective_ordering",12720,19,"yaşlı adam
","woman","second_post"
113,"brush_big_red",37.4322666666667,"overinformativeness",12152,19,"boya fırçası
","brush","second_post"
114,"hair_straight_blond",37.4322666666667,"adjective_ordering",11434,19,"saç
","hair","second_post"
115,"shoe_big_yellow",37.4322666666667,"overinformativeness",16201,19,"ayakkabı","shoe","second_post"
116,"man_old_bald",37.4322666666667,"adjective_ordering",10905,19,"yaşlı adam
","man","second_post"
117,"earring_big_round",37.4322666666667,"adjective_ordering",10661,19,"kulak
","earring","second_post"
118,"toothbrush_big_purple",37.4322666666667,"overinformativeness",14866,19,"diş fırçası
","toothbrush","second_post"
119,"man_young_bearded",37.4322666666667,"adjective_ordering",16640,19,"genç adam
","man","second_post"
120,"shorts_wrinkled_red",37.4322666666667,"adjective_ordering",12415,19,"kısa","shorts","second_post"
121,"pencil_short_blue",37.4322666666667,"adjective_ordering",11861,19,"kalem
","pencil","second_post"
122,"table_wood_high",37.4322666666667,"adjective_ordering",11929,19,"tablo
","table","second_post"
1,"",21.53305,"bot_check",0,20,"Yasemin","Yasemin","second_post"
3,"man_old_bald",21.53305,"adjective_ordering",42949,20,"Adam","man","second_post"
4,"button_big_blue",21.53305,"overinformativeness",8674,20,"buton","button","second_post"
5,"spoon_wooden_dirty",21.53305,"adjective_ordering",7816,20,"kaşık","spoon","second_post"
6,"spoon_metal_clean",21.53305,"adjective_ordering",3141,20,"kaşık","spoon","second_post"
7,"cup_full_glass",21.53305,"adjective_ordering",10434,20,"
portakal suyu","cup","second_post"
8,"pencil_long_blue",21.53305,"adjective_ordering",7672,20,"kalem","pencil","second_post"
9,"bottle_plastic_small",21.53305,"adjective_ordering",7214,20,"
şişe","bottle","second_post"
10,"brush_big_blue",21.53305,"overinformativeness",7130,20,"boya fırçası","brush","second_post"
11,"picture_bw_rectangular",21.53305,"adjective_ordering",6601,20,"boyama","picture","second_post"
12,"pepper_big_red",21.53305,"overinformativeness",9636,20,"
kırmızı dolmalık biber","pepper","second_post"
13,"picture_colored_square",21.53305,"adjective_ordering",7055,20,"boyama","picture","second_post"
14,"skirt_big_green",21.53305,"overinformativeness",9498,20,"elbise","skirt","second_post"
15,"shorts_wet_red",21.53305,"adjective_ordering",9616,20,"şort","shorts","second_post"
16,"toothbrush_big_green",21.53305,"overinformativeness",7136,20,"diş fırçası","toothbrush","second_post"
17,"scissors_big_blue",21.53305,"overinformativeness",6641,20,"makas","scissors","second_post"
18,"book_big_red",21.53305,"overinformativeness",6467,20,"kitap","book","second_post"
19,"clock_big_purple",21.53305,"overinformativeness",7403,20,"saat","clock","second_post"
20,"pot_big_blue",21.53305,"overinformativeness",11877,20,"kap","pot","second_post"
21,"hair_straight_brown",21.53305,"adjective_ordering",10242,20,"saclar","hair","second_post"
22,"man_young_bald",21.53305,"adjective_ordering",7510,20,"adam","man","second_post"
23,"balloon_big_pink",21.53305,"overinformativeness",8870,20,"balon","balloon","second_post"
24,"skirt_big_blue",21.53305,"overinformativeness",20747,20,"
etek","skirt","second_post"
25,"tie_big_red",21.53305,"overinformativeness",7860,20,"kravat","tie","second_post"
26,"glasses_big_red",21.53305,"overinformativeness",7314,20,"Gözlük","glasses","second_post"
27,"box_closed_cardboard",21.53305,"adjective_ordering",8397,20,"Kutu","box","second_post"
28,"table_wood_low",21.53305,"adjective_ordering",6498,20,"tablo","table","second_post"
29,"earring_small_round",21.53305,"adjective_ordering",23161,20,"küpe","earring","second_post"
30,"cup_empty_metal",21.53305,"adjective_ordering",6543,20,"fincan","cup","second_post"
31,"pencil_long_black",21.53305,"adjective_ordering",7281,20,"kalem","pencil","second_post"
32,"apple_big_red",21.53305,"overinformativeness",7681,20,"elma","apple","second_post"
33,"toothbrush_big_purple",21.53305,"overinformativeness",7631,20,"
diş fırçası","toothbrush","second_post"
34,"key_big_silver",21.53305,"overinformativeness",5577,20,"anahtar","key","second_post"
35,"lock_big_gold",21.53305,"overinformativeness",6512,20,"kilit","lock","second_post"
36,"mirror_big_white",21.53305,"overinformativeness",7122,20,"ayna","mirror","second_post"
37,"bottle_glass_big",21.53305,"adjective_ordering",6977,20,"şişe","bottle","second_post"
